region,year,month,solar,temp
País Vasco,2021,10,11.299225744862744,13.670823565533054
País Vasco,2021,11,5.390099917753802,8.114788772776377
País Vasco,2021,12,4.897652359867811,8.545941227034032
País Vasco,2022,1,6.629347107108487,5.5891442723533284
País Vasco,2022,2,9.41240547693204,7.801798681497653
País Vasco,2022,3,11.376395132349373,8.904249635254228
País Vasco,2022,4,15.157708161529207,9.962799192476878
País Vasco,2022,5,21.080621780573328,15.685062361443363
País Vasco,2022,6,20.463190923962493,18.829604712232044
País Vasco,2022,7,24.10420653114657,21.206918830618363
País Vasco,2022,8,19.446251992685312,21.78472635987504
País Vasco,2022,9,15.38561001715982,18.128867367307777
País Vasco,2022,10,9.297270611065798,17.042414750331563
País Vasco,2022,11,6.245602847464,11.162219852530496
País Vasco,2022,12,4.415346649081307,8.804495149162582
País Vasco,2023,1,4.8755679003991315,5.622429238902047
País Vasco,2023,2,9.651462188324361,5.925329657662012
País Vasco,2023,3,12.449833401134686,10.74970075405319
País Vasco,2023,4,17.650593382446605,12.310906352551717
País Vasco,2023,5,20.52803374818609,14.253285711993307
País Vasco,2023,6,19.997833942391527,19.2255185066085
País Vasco,2023,7,20.14601362932144,20.415515863834525
País Vasco,2023,8,18.913374077601365,21.282267057706054
País Vasco,2023,9,14.96955327442619,20.282547639349765
País Vasco,2023,10,10.761884999907812,17.583259434344406
País Vasco,2023,11,5.901881296258048,11.418164796338043
País Vasco,2023,12,4.77425630204469,8.145501192288334
