region,year,month,solar,temp
Ciudad de Ceuta,2019,10,15.87,19.596678387868046
Ciudad de Ceuta,2019,11,9.86,16.14841831204334
Ciudad de Ceuta,2019,12,8.32,15.33841831204334
Ciudad de Ceuta,2020,1,9.29,13.94015823621863
Ciudad de Ceuta,2020,2,13.56,15.33003516360414
Ciudad de Ceuta,2020,3,15.41,15.360052745406213
Ciudad de Ceuta,2020,4,17.33,16.37998241819793
Ciudad de Ceuta,2020,5,25.41,19.604938463692754
Ciudad de Ceuta,2020,6,28.77,20.943251284923672
Ciudad de Ceuta,2020,7,27.43,23.7448505546824
Ciudad de Ceuta,2020,8,25.449999999999996,24.370017581802067
Ciudad de Ceuta,2020,9,18.98,22.446643224263905
Ciudad de Ceuta,2020,10,15.4,19.118383148439197
Ciudad de Ceuta,2020,11,9.689999999999998,17.880017581802072
Ciudad de Ceuta,2020,12,8.86,15.425131863515524
Ciudad de Ceuta,2021,1,9.65,13.571845414987713
Ciudad de Ceuta,2021,2,12.03,14.816731133274258
Ciudad de Ceuta,2021,3,17.3,15.063391939340232
Ciudad de Ceuta,2021,4,18.09,16.593304030329882
Ciudad de Ceuta,2021,5,24.92,18.82826007582471
Ciudad de Ceuta,2021,6,27.25,20.759947254593786
Ciudad de Ceuta,2021,7,27.81,22.38831282123091
Ciudad de Ceuta,2021,8,23.190000000000005,23.776572897055622
Ciudad de Ceuta,2021,9,19.08,22.744973627296897
Ciudad de Ceuta,2021,10,15.539999999999997,20.411739924175293
Ciudad de Ceuta,2021,11,11.409999999999998,16.34351501195472
Ciudad de Ceuta,2021,12,8.4,15.271739924175291
Ciudad de Ceuta,2022,1,9.56,14.290087909010351
Ciudad de Ceuta,2022,2,12.800000000000002,14.800070327208282
Ciudad de Ceuta,2022,3,12.910000000000002,14.856713551472186
Ciudad de Ceuta,2022,4,20.96,16.03001758180207
Ciudad de Ceuta,2022,5,26.72,19.098242494022635
Ciudad de Ceuta,2022,6,28.19,21.393286448527814
Ciudad de Ceuta,2022,7,27.3,23.876572897055624
Ciudad de Ceuta,2022,8,24.49,24.426678387868048
Ciudad de Ceuta,2022,9,19.25,22.256713551472185
Ciudad de Ceuta,2022,10,13.04,20.79829523942885
Ciudad de Ceuta,2022,11,10.67,18.508400730241267
Ciudad de Ceuta,2022,12,7.79,17.176748715076325
Ciudad de Ceuta,2023,1,10.17,14.511880578591853
Ciudad de Ceuta,2023,2,12.37,14.288435893845408
Ciudad de Ceuta,2023,3,19.19,16.196731133274255
Ciudad de Ceuta,2023,4,24.05,18.256625642461835
Ciudad de Ceuta,2023,5,22.940000000000005,19.51992967279172
Ciudad de Ceuta,2023,6,25.729999999999997,22.158242494022637
Ciudad de Ceuta,2023,7,27.53,24.77666080606598
Ciudad de Ceuta,2023,8,25.65,24.56667838786804
Ciudad de Ceuta,2023,9,19.04,22.321775087779432
Ciudad de Ceuta,2023,10,13.91,20.875079118109316
Ciudad de Ceuta,2023,11,11.72,18.085131863515524
Ciudad de Ceuta,2023,12,8.91,15.795167027119668
